time_stamp,trip_id,depart_airport,return_airport,depart_date,return_date,total_cost,depart_datetime,depart_duration,depart_stops,return_datetime,return_duration,return_stops,days_before_purchase
2022-07-11 09:17:26,LAX-ORD-2022-08-04-2022-08-08,LAX,ORD,08/04/2022,08/08/2022,622,2022-08-04 17:50:00,248,0,2022-08-08 13:19:00,253,0,23
2022-07-11 09:18:34,LAX-ORD-2022-08-11-2022-08-15,LAX,ORD,08/11/2022,08/15/2022,490,2022-08-11 10:55:00,404,1,2022-08-15 06:54:00,441,1,30
2022-07-11 09:19:34,LAX-ORD-2022-08-18-2022-08-22,LAX,ORD,08/18/2022,08/22/2022,485,2022-08-18 16:43:00,244,0,2022-08-22 19:34:00,261,0,37
2022-07-11 09:20:38,LAX-ORD-2022-08-25-2022-08-29,LAX,ORD,08/25/2022,08/29/2022,442,2022-08-25 17:50:00,242,0,2022-08-29 19:34:00,261,0,44
2022-07-11 09:23:17,LAX-ORD-2022-09-15-2022-09-19,LAX,ORD,09/15/2022,09/19/2022,472,2022-09-15 16:51:00,245,0,2022-09-19 17:00:00,257,0,65
2022-07-11 09:24:17,LAX-ORD-2022-09-22-2022-09-26,LAX,ORD,09/22/2022,09/26/2022,404,2022-09-22 08:25:00,356,1,2022-09-26 07:15:00,257,0,72
2022-07-11 09:25:17,LAX-ORD-2022-09-29-2022-10-03,LAX,ORD,09/29/2022,10/03/2022,472,2022-09-29 07:15:00,249,0,2022-10-03 15:00:00,262,0,79
2022-07-11 09:26:17,LAX-ORD-2022-10-06-2022-10-10,LAX,ORD,10/06/2022,10/10/2022,452,2022-10-06 08:00:00,243,0,2022-10-10 20:55:00,261,0,86
2022-07-11 09:27:21,LAX-ORD-2022-10-13-2022-10-17,LAX,ORD,10/13/2022,10/17/2022,442,2022-10-13 13:25:00,250,0,2022-10-17 20:55:00,261,0,93
2022-07-11 09:28:30,LAX-ORD-2022-10-20-2022-10-24,LAX,ORD,10/20/2022,10/24/2022,412,2022-10-20 08:00:00,243,0,2022-10-24 20:55:00,261,0,100
2022-07-11 09:29:45,LAX-ORD-2022-10-27-2022-10-31,LAX,ORD,10/27/2022,10/31/2022,365,2022-10-27 08:00:00,243,0,2022-10-31 22:00:00,271,0,107
2022-07-11 09:30:57,LAX-ORD-2022-11-03-2022-11-07,LAX,ORD,11/03/2022,11/07/2022,472,2022-11-03 11:40:00,245,0,2022-11-07 11:45:00,264,0,114
2022-07-11 09:31:54,LAX-ORD-2022-11-10-2022-11-14,LAX,ORD,11/10/2022,11/14/2022,451,2022-11-10 08:10:00,350,1,2022-11-14 11:45:00,264,0,121
2022-07-11 09:32:55,LAX-ORD-2022-11-17-2022-11-21,LAX,ORD,11/17/2022,11/21/2022,472,2022-11-17 08:17:00,243,0,2022-11-21 11:45:00,264,0,128
2022-07-11 09:34:07,LAX-ORD-2022-11-24-2022-11-28,LAX,ORD,11/24/2022,11/28/2022,511,2022-11-24 08:17:00,243,0,2022-11-28 06:55:00,268,0,135
2022-07-11 09:35:10,LAX-ORD-2022-12-01-2022-12-05,LAX,ORD,12/01/2022,12/05/2022,451,2022-12-01 08:10:00,350,1,2022-12-05 11:45:00,264,0,142
2022-07-11 09:37:47,LAX-ORD-2022-12-22-2022-12-26,LAX,ORD,12/22/2022,12/26/2022,655,2022-12-22 18:05:00,234,0,2022-12-26 06:55:00,268,0,163
2022-07-11 09:38:52,LAX-ORD-2022-12-29-2023-01-02,LAX,ORD,12/29/2022,01/02/2023,591,2022-12-29 15:25:00,240,0,2023-01-02 16:35:00,345,1,170
2022-07-11 09:39:54,LAX-ORD-2023-01-05-2023-01-09,LAX,ORD,01/05/2023,01/09/2023,472,2023-01-05 11:40:00,245,0,2023-01-09 22:00:00,271,0,177
2022-07-11 09:40:53,LAX-ORD-2023-01-12-2023-01-16,LAX,ORD,01/12/2023,01/16/2023,452,2023-01-12 08:17:00,243,0,2023-01-16 20:15:00,271,0,184
2022-07-11 09:42:15,SFO-IAD-2022-07-14-2022-07-18,SFO,IAD,07/14/2022,07/18/2022,781,2022-07-14 13:29:00,471,1,2022-07-18 17:30:00,483,1,2
2022-07-11 09:43:15,SFO-IAD-2022-07-21-2022-07-25,SFO,IAD,07/21/2022,07/25/2022,918,2022-07-21 13:29:00,471,1,2022-07-25 16:10:00,355,0,9
2022-07-11 09:44:12,SFO-IAD-2022-07-28-2022-08-01,SFO,IAD,07/28/2022,08/01/2022,908,2022-07-28 07:00:00,310,0,2022-08-01 16:10:00,355,0,16
2022-07-11 09:45:12,SFO-IAD-2022-08-04-2022-08-08,SFO,IAD,08/04/2022,08/08/2022,838,2022-08-04 07:00:00,310,0,2022-08-08 16:10:00,355,0,23
2022-07-11 09:46:09,SFO-IAD-2022-08-11-2022-08-15,SFO,IAD,08/11/2022,08/15/2022,718,2022-08-11 07:00:00,310,0,2022-08-15 16:10:00,355,0,30
2022-07-11 09:47:07,SFO-IAD-2022-08-18-2022-08-22,SFO,IAD,08/18/2022,08/22/2022,608,2022-08-18 07:00:00,310,0,2022-08-22 16:10:00,355,0,37
2022-07-11 09:48:03,SFO-IAD-2022-08-25-2022-08-29,SFO,IAD,08/25/2022,08/29/2022,608,2022-08-25 07:00:00,310,0,2022-08-29 16:10:00,355,0,44
2022-07-11 09:48:59,SFO-IAD-2022-09-01-2022-09-05,SFO,IAD,09/01/2022,09/05/2022,788,2022-09-01 07:00:00,310,0,2022-09-05 16:10:00,355,0,51
2022-07-11 09:51:11,SFO-IAD-2022-09-15-2022-09-19,SFO,IAD,09/15/2022,09/19/2022,433,2022-09-15 05:20:00,510,1,2022-09-19 13:35:00,625,1,65
2022-07-11 09:52:13,SFO-IAD-2022-09-22-2022-09-26,SFO,IAD,09/22/2022,09/26/2022,473,2022-09-22 05:20:00,510,1,2022-09-26 13:35:00,625,1,72
2022-07-11 09:54:08,SFO-IAD-2022-10-06-2022-10-10,SFO,IAD,10/06/2022,10/10/2022,605,2022-10-06 23:40:00,459,1,2022-10-10 17:15:00,505,1,86
2022-07-11 09:55:13,SFO-IAD-2022-10-13-2022-10-17,SFO,IAD,10/13/2022,10/17/2022,498,2022-10-13 07:00:00,300,0,2022-10-17 16:05:00,360,0,93
2022-07-11 09:58:39,SFO-IAD-2022-11-10-2022-11-14,SFO,IAD,11/10/2022,11/14/2022,498,2022-11-10 07:00:00,300,0,2022-11-14 16:05:00,360,0,121
2022-07-11 09:59:35,SFO-IAD-2022-11-17-2022-11-21,SFO,IAD,11/17/2022,11/21/2022,547,2022-11-17 11:30:00,543,1,2022-11-21 16:05:00,368,0,128
2022-07-11 10:00:34,SFO-IAD-2022-11-24-2022-11-28,SFO,IAD,11/24/2022,11/28/2022,667,2022-11-24 08:14:00,418,1,2022-11-28 16:05:00,368,0,135
2022-07-11 10:01:38,SFO-IAD-2022-12-01-2022-12-05,SFO,IAD,12/01/2022,12/05/2022,498,2022-12-01 07:00:00,301,0,2022-12-05 16:05:00,368,0,142
2022-07-11 10:03:35,SFO-IAD-2022-12-15-2022-12-19,SFO,IAD,12/15/2022,12/19/2022,675,2022-12-15 11:30:00,543,1,2022-12-19 16:05:00,368,0,156
2022-07-11 10:04:43,SFO-IAD-2022-12-22-2022-12-26,SFO,IAD,12/22/2022,12/26/2022,836,2022-12-22 23:55:00,459,1,2022-12-26 16:05:00,368,0,163
2022-07-11 10:08:36,SJC-MSY-2022-07-14-2022-07-18,SJC,MSY,07/14/2022,07/18/2022,788,2022-07-14 06:10:00,414,1,2022-07-18 11:07:00,564,2,2
2022-07-11 10:09:48,SJC-MSY-2022-07-21-2022-07-25,SJC,MSY,07/21/2022,07/25/2022,836,2022-07-21 06:10:00,537,1,2022-07-25 11:07:00,564,2,9
2022-07-11 10:10:49,SJC-MSY-2022-07-28-2022-08-01,SJC,MSY,07/28/2022,08/01/2022,930,2022-07-28 06:10:00,414,1,2022-08-01 06:00:00,710,2,16
2022-07-11 10:13:48,SJC-MSY-2022-08-18-2022-08-22,SJC,MSY,08/18/2022,08/22/2022,716,2022-08-18 11:45:00,441,1,2022-08-22 07:00:00,509,1,37
2022-07-11 10:14:59,SJC-MSY-2022-08-25-2022-08-29,SJC,MSY,08/25/2022,08/29/2022,664,2022-08-25 09:15:00,685,2,2022-08-29 10:45:00,595,2,44
2022-07-11 10:16:12,SJC-MSY-2022-09-01-2022-09-05,SJC,MSY,09/01/2022,09/05/2022,892,2022-09-01 09:15:00,685,2,2022-09-05 06:00:00,415,1,51
2022-07-11 10:17:19,SJC-MSY-2022-09-08-2022-09-12,SJC,MSY,09/08/2022,09/12/2022,566,2022-09-08 06:10:00,433,1,2022-09-12 07:00:00,512,1,58
2022-07-11 10:18:21,SJC-MSY-2022-09-15-2022-09-19,SJC,MSY,09/15/2022,09/19/2022,691,2022-09-15 06:10:00,433,1,2022-09-19 12:43:00,590,1,65
2022-07-11 10:20:30,SJC-MSY-2022-09-29-2022-10-03,SJC,MSY,09/29/2022,10/03/2022,753,2022-09-29 06:10:00,551,1,2022-10-03 12:43:00,590,1,79
2022-07-11 10:21:34,SJC-MSY-2022-10-06-2022-10-10,SJC,MSY,10/06/2022,10/10/2022,705,2022-10-06 12:06:00,434,1,2022-10-10 07:15:00,500,1,86
2022-07-11 10:22:46,SJC-MSY-2022-10-13-2022-10-17,SJC,MSY,10/13/2022,10/17/2022,787,2022-10-13 12:06:00,509,1,2022-10-17 07:15:00,500,1,93
2022-07-11 10:24:02,SJC-MSY-2022-10-20-2022-10-24,SJC,MSY,10/20/2022,10/24/2022,877,2022-10-20 12:06:00,434,1,2022-10-24 12:36:00,602,1,100
2022-07-11 10:25:06,SJC-MSY-2022-10-27-2022-10-31,SJC,MSY,10/27/2022,10/31/2022,781,2022-10-27 12:38:00,499,2,2022-10-31 14:36:00,567,1,107
2022-07-11 10:26:14,SJC-MSY-2022-11-03-2022-11-07,SJC,MSY,11/03/2022,11/07/2022,628,2022-11-03 12:20:00,363,1,2022-11-07 14:36:00,567,1,114
2022-07-11 10:27:20,SJC-MSY-2022-11-10-2022-11-14,SJC,MSY,11/10/2022,11/14/2022,628,2022-11-10 06:00:00,351,1,2022-11-14 14:36:00,567,1,121
2022-07-11 10:28:25,SJC-MSY-2022-11-17-2022-11-21,SJC,MSY,11/17/2022,11/21/2022,658,2022-11-17 14:22:00,341,1,2022-11-21 06:00:00,380,1,128
2022-07-11 10:29:34,SJC-MSY-2022-11-24-2022-11-28,SJC,MSY,11/24/2022,11/28/2022,665,2022-11-24 14:22:00,341,1,2022-11-28 14:36:00,567,1,135
2022-07-11 10:32:06,SJC-MSY-2022-12-15-2022-12-19,SJC,MSY,12/15/2022,12/19/2022,860,2022-12-15 14:22:00,341,1,2022-12-19 14:36:00,578,2,156
2022-07-11 10:33:07,SJC-MSY-2022-12-22-2022-12-26,SJC,MSY,12/22/2022,12/26/2022,1160,2022-12-22 14:22:00,341,1,2022-12-26 06:00:00,380,1,163
2022-07-11 10:34:06,SJC-MSY-2022-12-29-2023-01-02,SJC,MSY,12/29/2022,01/02/2023,1050,2022-12-29 14:22:00,341,1,2023-01-02 06:00:00,380,1,170
2022-07-11 10:35:13,SJC-MSY-2023-01-05-2023-01-09,SJC,MSY,01/05/2023,01/09/2023,534,2023-01-05 14:22:00,341,1,2023-01-09 14:36:00,567,1,177
2022-07-11 10:36:22,SJC-MSY-2023-01-12-2023-01-16,SJC,MSY,01/12/2023,01/16/2023,904,2023-01-12 12:37:00,446,2,2023-01-16 14:36:00,567,1,184
2022-07-11 10:37:43,LAX-MUC-2022-07-15-2022-07-19,LAX,MUC,07/15/2022,07/19/2022,3297,2022-07-15 07:35:00,865,1,2022-07-19 07:30:00,1237,2,3
2022-07-11 10:38:55,LAX-MUC-2022-07-22-2022-07-26,LAX,MUC,07/22/2022,07/26/2022,3222,2022-07-22 07:35:00,865,1,2022-07-26 07:30:00,1237,2,10
2022-07-11 10:40:11,LAX-MUC-2022-07-29-2022-08-02,LAX,MUC,07/29/2022,08/02/2022,3094,2022-07-29 07:35:00,865,1,2022-08-02 07:15:00,1000,1,17
2022-07-11 10:41:23,LAX-MUC-2022-08-05-2022-08-09,LAX,MUC,08/05/2022,08/09/2022,2184,2022-08-05 07:35:00,865,1,2022-08-09 07:15:00,1315,2,24
2022-07-11 10:43:59,LAX-MUC-2022-08-26-2022-08-30,LAX,MUC,08/26/2022,08/30/2022,2057,2022-08-26 07:30:00,870,1,2022-08-30 09:15:00,987,1,45
2022-07-11 10:45:28,LAX-MUC-2022-09-02-2022-09-06,LAX,MUC,09/02/2022,09/06/2022,1902,2022-09-02 07:30:00,870,1,2022-09-06 09:15:00,987,1,52
2022-07-11 10:46:31,LAX-MUC-2022-09-09-2022-09-13,LAX,MUC,09/09/2022,09/13/2022,1697,2022-09-09 07:27:00,873,1,2022-09-13 09:15:00,985,1,59
2022-07-11 10:47:43,LAX-MUC-2022-09-16-2022-09-20,LAX,MUC,09/16/2022,09/20/2022,1542,2022-09-16 07:27:00,873,1,2022-09-20 09:15:00,985,1,66
2022-07-11 10:48:56,LAX-MUC-2022-09-23-2022-09-27,LAX,MUC,09/23/2022,09/27/2022,1542,2022-09-23 07:27:00,873,1,2022-09-27 09:15:00,985,1,73
2022-07-11 10:50:12,LAX-MUC-2022-09-30-2022-10-04,LAX,MUC,09/30/2022,10/04/2022,1542,2022-09-30 07:27:00,873,1,2022-10-04 09:15:00,985,1,80
2022-07-11 10:51:19,LAX-MUC-2022-10-07-2022-10-11,LAX,MUC,10/07/2022,10/11/2022,1542,2022-10-07 07:20:00,880,1,2022-10-11 09:15:00,1001,1,87
2022-07-11 10:52:48,LAX-MUC-2022-10-14-2022-10-18,LAX,MUC,10/14/2022,10/18/2022,1542,2022-10-14 07:20:00,880,1,2022-10-18 09:15:00,1001,1,94
2022-07-11 10:54:04,LAX-MUC-2022-10-21-2022-10-25,LAX,MUC,10/21/2022,10/25/2022,1542,2022-10-21 07:20:00,880,1,2022-10-25 09:15:00,1001,1,101
2022-07-11 10:55:09,LAX-MUC-2022-10-28-2022-11-01,LAX,MUC,10/28/2022,11/01/2022,1342,2022-10-28 07:20:00,880,1,2022-11-01 10:20:00,1127,1,108
2022-07-11 10:56:24,LAX-MUC-2022-11-04-2022-11-08,LAX,MUC,11/04/2022,11/08/2022,1342,2022-11-04 08:10:00,900,1,2022-11-08 10:20:00,1055,1,115
2022-07-11 10:57:33,LAX-MUC-2022-11-11-2022-11-15,LAX,MUC,11/11/2022,11/15/2022,1497,2022-11-11 08:10:00,840,1,2022-11-15 10:20:00,1276,1,122
