time_stamp,trip_id,depart_airport,return_airport,depart_date,return_date,total_cost,depart_datetime,depart_duration,depart_stops,return_datetime,return_duration,return_stops,days_before_purchase
2022-07-08 09:57:39,LAX-ORD-09/08/2022-09/12/2022,LAX,ORD,09/08/2022,09/12/2022,442,2022-09-08 16:51:00,245,0,2022-09-12 20:31:00,264,0,61
2022-07-08 09:58:39,LAX-ORD-09/15/2022-09/19/2022,LAX,ORD,09/15/2022,09/19/2022,472,2022-09-15 16:51:00,245,0,2022-09-19 07:15:00,257,0,68
2022-07-08 09:59:38,LAX-ORD-09/22/2022-09/26/2022,LAX,ORD,09/22/2022,09/26/2022,374,2022-09-22 08:25:00,356,1,2022-09-26 20:31:00,264,0,75
2022-07-08 10:00:39,LAX-ORD-09/29/2022-10/03/2022,LAX,ORD,09/29/2022,10/03/2022,472,2022-09-29 07:15:00,249,0,2022-10-03 10:00:00,264,0,82
2022-07-08 10:01:38,LAX-ORD-10/06/2022-10/10/2022,LAX,ORD,10/06/2022,10/10/2022,525,2022-10-06 13:25:00,250,0,2022-10-10 20:55:00,261,0,89
2022-07-08 10:02:38,LAX-ORD-10/13/2022-10/17/2022,LAX,ORD,10/13/2022,10/17/2022,451,2022-10-13 08:00:00,376,1,2022-10-17 13:30:00,268,0,96
2022-07-08 10:03:39,LAX-ORD-10/20/2022-10/24/2022,LAX,ORD,10/20/2022,10/24/2022,412,2022-10-20 08:00:00,243,0,2022-10-24 20:55:00,261,0,103
2022-07-08 10:04:42,LAX-ORD-10/27/2022-10/31/2022,LAX,ORD,10/27/2022,10/31/2022,365,2022-10-27 08:00:00,243,0,2022-10-31 22:00:00,271,0,110
2022-07-08 10:05:41,LAX-ORD-11/03/2022-11/07/2022,LAX,ORD,11/03/2022,11/07/2022,472,2022-11-03 11:40:00,245,0,2022-11-07 11:45:00,264,0,117
2022-07-08 10:06:41,LAX-ORD-11/10/2022-11/14/2022,LAX,ORD,11/10/2022,11/14/2022,451,2022-11-10 08:10:00,350,1,2022-11-14 11:45:00,264,0,124
2022-07-08 10:07:42,LAX-ORD-11/17/2022-11/21/2022,LAX,ORD,11/17/2022,11/21/2022,472,2022-11-17 08:17:00,243,0,2022-11-21 11:45:00,264,0,131
2022-07-08 10:08:43,LAX-ORD-11/24/2022-11/28/2022,LAX,ORD,11/24/2022,11/28/2022,522,2022-11-24 08:17:00,243,0,2022-11-28 06:55:00,268,0,138
2022-07-08 10:09:44,LAX-ORD-12/01/2022-12/05/2022,LAX,ORD,12/01/2022,12/05/2022,451,2022-12-01 08:10:00,350,1,2022-12-05 11:45:00,264,0,145
2022-07-08 10:10:45,LAX-ORD-12/08/2022-12/12/2022,LAX,ORD,12/08/2022,12/12/2022,451,2022-12-08 08:10:00,350,1,2022-12-12 11:45:00,264,0,152
2022-07-08 10:11:48,LAX-ORD-12/15/2022-12/19/2022,LAX,ORD,12/15/2022,12/19/2022,501,2022-12-15 13:31:00,249,0,2022-12-19 16:35:00,430,1,159
2022-07-08 10:12:51,LAX-ORD-12/22/2022-12/26/2022,LAX,ORD,12/22/2022,12/26/2022,621,2022-12-22 18:05:00,234,0,2022-12-26 08:20:00,425,1,166
2022-07-08 10:13:50,LAX-ORD-12/29/2022-01/02/2023,LAX,ORD,12/29/2022,01/02/2023,591,2022-12-29 15:25:00,240,0,2023-01-02 16:35:00,345,1,173
2022-07-08 10:14:49,LAX-ORD-01/05/2023-01/09/2023,LAX,ORD,01/05/2023,01/09/2023,472,2023-01-05 11:40:00,245,0,2023-01-09 22:00:00,271,0,180
2022-07-08 10:15:51,LAX-ORD-01/12/2023-01/16/2023,LAX,ORD,01/12/2023,01/16/2023,452,2023-01-12 08:17:00,243,0,2023-01-16 20:15:00,271,0,187
2022-07-08 10:17:01,SFO-IAD-07/14/2022-07/18/2022,SFO,IAD,07/14/2022,07/18/2022,979,2022-07-14 05:35:00,495,1,2022-07-18 17:30:00,483,1,5
2022-07-08 10:17:57,SFO-IAD-07/21/2022-07/25/2022,SFO,IAD,07/21/2022,07/25/2022,968,2022-07-21 23:53:00,456,1,2022-07-25 16:10:00,355,0,12
2022-07-08 10:18:56,SFO-IAD-07/28/2022-08/01/2022,SFO,IAD,07/28/2022,08/01/2022,896,2022-07-28 13:29:00,471,1,2022-08-01 16:10:00,355,0,19
2022-07-08 10:19:53,SFO-IAD-08/04/2022-08/08/2022,SFO,IAD,08/04/2022,08/08/2022,838,2022-08-04 07:00:00,310,0,2022-08-08 16:10:00,355,0,26
2022-07-08 10:20:48,SFO-IAD-08/11/2022-08/15/2022,SFO,IAD,08/11/2022,08/15/2022,838,2022-08-11 07:00:00,310,0,2022-08-15 16:10:00,355,0,33
2022-07-08 10:21:41,SFO-IAD-08/18/2022-08/22/2022,SFO,IAD,08/18/2022,08/22/2022,597,2022-08-18 07:00:00,310,0,2022-08-22 17:30:00,497,1,40
2022-07-08 10:22:35,SFO-IAD-08/25/2022-08/29/2022,SFO,IAD,08/25/2022,08/29/2022,615,2022-08-25 07:00:00,310,0,2022-08-29 17:30:00,497,1,47
2022-07-08 10:23:29,SFO-IAD-09/01/2022-09/05/2022,SFO,IAD,09/01/2022,09/05/2022,788,2022-09-01 07:00:00,310,0,2022-09-05 16:10:00,355,0,54
2022-07-08 10:24:23,SFO-IAD-09/08/2022-09/12/2022,SFO,IAD,09/08/2022,09/12/2022,433,2022-09-08 13:41:00,431,1,2022-09-12 13:35:00,623,1,61
2022-07-08 10:25:21,SFO-IAD-09/15/2022-09/19/2022,SFO,IAD,09/15/2022,09/19/2022,465,2022-09-15 07:00:00,300,0,2022-09-19 13:35:00,623,1,68
2022-07-08 10:26:14,SFO-IAD-09/22/2022-09/26/2022,SFO,IAD,09/22/2022,09/26/2022,473,2022-09-22 13:41:00,431,1,2022-09-26 13:35:00,623,1,75
2022-07-08 10:27:12,SFO-IAD-09/29/2022-10/03/2022,SFO,IAD,09/29/2022,10/03/2022,498,2022-09-29 07:00:00,300,0,2022-10-03 16:00:00,349,0,82
2022-07-08 10:28:05,SFO-IAD-10/06/2022-10/10/2022,SFO,IAD,10/06/2022,10/10/2022,565,2022-10-06 13:47:00,422,1,2022-10-10 16:05:00,360,0,89
2022-07-08 10:29:02,SFO-IAD-10/13/2022-10/17/2022,SFO,IAD,10/13/2022,10/17/2022,498,2022-10-13 07:00:00,300,0,2022-10-17 16:05:00,360,0,96
2022-07-08 10:29:56,SFO-IAD-10/20/2022-10/24/2022,SFO,IAD,10/20/2022,10/24/2022,517,2022-10-20 23:40:00,459,1,2022-10-24 16:05:00,360,0,103
2022-07-08 10:30:53,SFO-IAD-10/27/2022-10/31/2022,SFO,IAD,10/27/2022,10/31/2022,498,2022-10-27 07:00:00,300,0,2022-10-31 16:05:00,360,0,110
2022-07-08 10:31:48,SFO-IAD-11/03/2022-11/07/2022,SFO,IAD,11/03/2022,11/07/2022,498,2022-11-03 07:00:00,300,0,2022-11-07 16:05:00,360,0,117
2022-07-08 10:32:43,SFO-IAD-11/10/2022-11/14/2022,SFO,IAD,11/10/2022,11/14/2022,498,2022-11-10 07:00:00,300,0,2022-11-14 16:05:00,360,0,124
2022-07-08 10:33:41,SFO-IAD-11/17/2022-11/21/2022,SFO,IAD,11/17/2022,11/21/2022,575,2022-11-17 11:30:00,543,1,2022-11-21 16:05:00,368,0,131
2022-07-08 10:34:38,SFO-IAD-11/24/2022-11/28/2022,SFO,IAD,11/24/2022,11/28/2022,667,2022-11-24 08:14:00,418,1,2022-11-28 16:05:00,368,0,138
2022-07-08 10:35:37,SFO-IAD-12/01/2022-12/05/2022,SFO,IAD,12/01/2022,12/05/2022,498,2022-12-01 07:00:00,301,0,2022-12-05 16:05:00,368,0,145
2022-07-08 10:36:33,SFO-IAD-12/08/2022-12/12/2022,SFO,IAD,12/08/2022,12/12/2022,467,2022-12-08 07:00:00,301,0,2022-12-12 19:06:00,495,1,152
2022-07-08 10:37:27,SFO-IAD-12/15/2022-12/19/2022,SFO,IAD,12/15/2022,12/19/2022,675,2022-12-15 11:30:00,543,1,2022-12-19 16:05:00,368,0,159
2022-07-08 10:38:26,SFO-IAD-12/22/2022-12/26/2022,SFO,IAD,12/22/2022,12/26/2022,836,2022-12-22 23:55:00,459,1,2022-12-26 16:05:00,368,0,166
2022-07-08 10:39:25,SFO-IAD-12/29/2022-01/02/2023,SFO,IAD,12/29/2022,01/02/2023,718,2022-12-29 07:00:00,301,0,2023-01-02 16:05:00,368,0,173
2022-07-08 10:40:18,SFO-IAD-01/05/2023-01/09/2023,SFO,IAD,01/05/2023,01/09/2023,465,2023-01-05 23:55:00,459,1,2023-01-09 16:05:00,368,0,180
2022-07-08 10:41:17,SFO-IAD-01/12/2023-01/16/2023,SFO,IAD,01/12/2023,01/16/2023,528,2023-01-12 07:00:00,301,0,2023-01-16 16:05:00,368,0,187
2022-07-08 10:42:20,SJC-MSY-07/14/2022-07/18/2022,SJC,MSY,07/14/2022,07/18/2022,782,2022-07-14 06:10:00,414,1,2022-07-18 06:00:00,420,1,5
2022-07-08 10:43:20,SJC-MSY-07/21/2022-07/25/2022,SJC,MSY,07/21/2022,07/25/2022,866,2022-07-21 06:10:00,414,1,2022-07-25 06:00:00,710,2,12
2022-07-08 10:44:21,SJC-MSY-07/28/2022-08/01/2022,SJC,MSY,07/28/2022,08/01/2022,942,2022-07-28 11:50:00,436,1,2022-08-01 11:07:00,673,1,19
2022-07-08 10:45:30,SJC-MSY-08/04/2022-08/08/2022,SJC,MSY,08/04/2022,08/08/2022,819,2022-08-04 12:37:00,484,2,2022-08-08 06:00:00,710,2,26
2022-07-08 10:46:32,SJC-MSY-08/11/2022-08/15/2022,SJC,MSY,08/11/2022,08/15/2022,846,2022-08-11 06:10:00,652,1,2022-08-15 10:45:00,586,2,33
2022-07-08 10:47:33,SJC-MSY-08/18/2022-08/22/2022,SJC,MSY,08/18/2022,08/22/2022,716,2022-08-18 09:15:00,685,2,2022-08-22 10:45:00,595,2,40
2022-07-08 10:48:35,SJC-MSY-08/25/2022-08/29/2022,SJC,MSY,08/25/2022,08/29/2022,661,2022-08-25 09:15:00,685,2,2022-08-29 06:00:00,475,2,47
2022-07-08 10:49:36,SJC-MSY-09/01/2022-09/05/2022,SJC,MSY,09/01/2022,09/05/2022,892,2022-09-01 09:15:00,685,2,2022-09-05 06:00:00,415,1,54
2022-07-08 10:50:39,SJC-MSY-09/08/2022-09/12/2022,SJC,MSY,09/08/2022,09/12/2022,617,2022-09-08 06:10:00,433,1,2022-09-12 07:00:00,378,1,61
2022-07-08 10:51:39,SJC-MSY-09/15/2022-09/19/2022,SJC,MSY,09/15/2022,09/19/2022,691,2022-09-15 06:10:00,433,1,2022-09-19 12:43:00,590,1,68
2022-07-08 10:52:41,SJC-MSY-09/22/2022-09/26/2022,SJC,MSY,09/22/2022,09/26/2022,759,2022-09-22 06:10:00,551,1,2022-09-26 16:15:00,378,1,75
2022-07-08 10:53:41,SJC-MSY-09/29/2022-10/03/2022,SJC,MSY,09/29/2022,10/03/2022,753,2022-09-29 06:10:00,551,1,2022-10-03 11:29:00,664,1,82
2022-07-08 10:54:44,SJC-MSY-10/06/2022-10/10/2022,SJC,MSY,10/06/2022,10/10/2022,668,2022-10-06 12:06:00,434,1,2022-10-10 07:15:00,500,1,89
2022-07-08 10:55:45,SJC-MSY-10/13/2022-10/17/2022,SJC,MSY,10/13/2022,10/17/2022,787,2022-10-13 12:06:00,509,1,2022-10-17 07:15:00,500,1,96
2022-07-08 10:56:46,SJC-MSY-10/20/2022-10/24/2022,SJC,MSY,10/20/2022,10/24/2022,978,2022-10-20 12:06:00,434,1,2022-10-24 06:00:00,575,1,103
2022-07-08 10:57:48,SJC-MSY-10/27/2022-10/31/2022,SJC,MSY,10/27/2022,10/31/2022,781,2022-10-27 06:10:00,492,2,2022-10-31 14:36:00,567,1,110
2022-07-08 10:58:52,SJC-MSY-11/03/2022-11/07/2022,SJC,MSY,11/03/2022,11/07/2022,628,2022-11-03 12:20:00,363,1,2022-11-07 14:36:00,567,1,117
2022-07-08 10:59:53,SJC-MSY-11/10/2022-11/14/2022,SJC,MSY,11/10/2022,11/14/2022,628,2022-11-10 06:00:00,351,1,2022-11-14 14:36:00,567,1,124
2022-07-08 11:00:53,SJC-MSY-11/17/2022-11/21/2022,SJC,MSY,11/17/2022,11/21/2022,559,2022-11-17 14:22:00,341,1,2022-11-21 06:00:00,380,1,131
2022-07-08 11:01:56,SJC-MSY-11/24/2022-11/28/2022,SJC,MSY,11/24/2022,11/28/2022,737,2022-11-24 14:22:00,341,1,2022-11-28 06:00:00,380,1,138
2022-07-08 11:02:58,SJC-MSY-12/01/2022-12/05/2022,SJC,MSY,12/01/2022,12/05/2022,497,2022-12-01 06:00:00,351,1,2022-12-05 14:36:00,567,1,145
2022-07-08 11:04:00,SJC-MSY-12/08/2022-12/12/2022,SJC,MSY,12/08/2022,12/12/2022,497,2022-12-08 06:00:00,351,1,2022-12-12 14:36:00,567,1,152
2022-07-08 11:05:02,SJC-MSY-12/15/2022-12/19/2022,SJC,MSY,12/15/2022,12/19/2022,856,2022-12-15 14:22:00,341,1,2022-12-19 14:08:00,620,1,159
2022-07-08 11:06:02,SJC-MSY-12/22/2022-12/26/2022,SJC,MSY,12/22/2022,12/26/2022,1160,2022-12-22 12:20:00,363,1,2022-12-26 06:00:00,380,1,166
2022-07-08 11:07:02,SJC-MSY-12/29/2022-01/02/2023,SJC,MSY,12/29/2022,01/02/2023,1050,2022-12-29 14:22:00,341,1,2023-01-02 06:00:00,380,1,173
2022-07-08 11:08:04,SJC-MSY-01/05/2023-01/09/2023,SJC,MSY,01/05/2023,01/09/2023,490,2023-01-05 14:22:00,341,1,2023-01-09 14:08:00,606,2,180
2022-07-08 11:09:04,SJC-MSY-01/12/2023-01/16/2023,SJC,MSY,01/12/2023,01/16/2023,786,2023-01-12 12:37:00,446,2,2023-01-16 14:08:00,606,2,187
2022-07-08 11:10:17,LAX-MUC-07/15/2022-07/19/2022,LAX,MUC,07/15/2022,07/19/2022,3223,2022-07-15 07:35:00,865,1,2022-07-19 07:30:00,1237,2,6
2022-07-08 11:11:18,LAX-MUC-07/22/2022-07/26/2022,LAX,MUC,07/22/2022,07/26/2022,2184,2022-07-22 07:35:00,865,1,2022-07-26 07:30:00,1335,2,13
2022-07-08 11:12:22,LAX-MUC-07/29/2022-08/02/2022,LAX,MUC,07/29/2022,08/02/2022,2852,2022-07-29 07:35:00,865,1,2022-08-02 09:15:00,985,1,20
2022-07-08 11:13:27,LAX-MUC-08/05/2022-08/09/2022,LAX,MUC,08/05/2022,08/09/2022,2174,2022-08-05 07:35:00,865,1,2022-08-09 07:15:00,1350,1,27
2022-07-08 11:14:35,LAX-MUC-08/12/2022-08/16/2022,LAX,MUC,08/12/2022,08/16/2022,1902,2022-08-12 07:35:00,865,1,2022-08-16 09:15:00,1122,1,34
2022-07-08 11:15:42,LAX-MUC-08/19/2022-08/23/2022,LAX,MUC,08/19/2022,08/23/2022,1915,2022-08-19 09:13:00,1042,2,2022-08-23 09:15:00,987,1,41
2022-07-08 11:16:43,LAX-MUC-08/26/2022-08/30/2022,LAX,MUC,08/26/2022,08/30/2022,1902,2022-08-26 07:30:00,870,1,2022-08-30 09:15:00,987,1,48
2022-07-08 11:17:49,LAX-MUC-09/02/2022-09/06/2022,LAX,MUC,09/02/2022,09/06/2022,1902,2022-09-02 07:30:00,870,1,2022-09-06 09:15:00,987,1,55
2022-07-08 11:18:52,LAX-MUC-09/09/2022-09/13/2022,LAX,MUC,09/09/2022,09/13/2022,1697,2022-09-09 07:27:00,873,1,2022-09-13 09:15:00,985,1,62
2022-07-08 11:19:58,LAX-MUC-09/16/2022-09/20/2022,LAX,MUC,09/16/2022,09/20/2022,1542,2022-09-16 07:27:00,873,1,2022-09-20 09:15:00,985,1,69
2022-07-08 11:21:09,LAX-MUC-09/23/2022-09/27/2022,LAX,MUC,09/23/2022,09/27/2022,1542,2022-09-23 07:27:00,873,1,2022-09-27 09:15:00,985,1,76
2022-07-08 11:22:15,LAX-MUC-09/30/2022-10/04/2022,LAX,MUC,09/30/2022,10/04/2022,1542,2022-09-30 07:27:00,873,1,2022-10-04 09:15:00,985,1,83
2022-07-08 11:23:19,LAX-MUC-10/07/2022-10/11/2022,LAX,MUC,10/07/2022,10/11/2022,1542,2022-10-07 07:20:00,880,1,2022-10-11 09:15:00,1001,1,90
2022-07-08 11:24:31,LAX-MUC-10/14/2022-10/18/2022,LAX,MUC,10/14/2022,10/18/2022,1542,2022-10-14 07:20:00,880,1,2022-10-18 09:15:00,1001,1,97
2022-07-08 11:25:37,LAX-MUC-10/21/2022-10/25/2022,LAX,MUC,10/21/2022,10/25/2022,1542,2022-10-21 07:20:00,880,1,2022-10-25 09:15:00,1001,1,104
2022-07-08 11:26:42,LAX-MUC-10/28/2022-11/01/2022,LAX,MUC,10/28/2022,11/01/2022,1342,2022-10-28 07:20:00,880,1,2022-11-01 09:30:00,1045,1,111
2022-07-08 11:27:51,LAX-MUC-11/04/2022-11/08/2022,LAX,MUC,11/04/2022,11/08/2022,1342,2022-11-04 08:10:00,860,1,2022-11-08 09:30:00,1105,1,118
2022-07-08 11:28:58,LAX-MUC-11/11/2022-11/15/2022,LAX,MUC,11/11/2022,11/15/2022,1502,2022-11-11 06:00:00,930,1,2022-11-15 09:30:00,1285,2,125
2022-07-08 11:30:03,LAX-MUC-11/18/2022-11/22/2022,LAX,MUC,11/18/2022,11/22/2022,1442,2022-11-18 06:00:00,930,1,2022-11-22 09:30:00,1105,1,132
2022-07-08 11:31:11,LAX-MUC-11/25/2022-11/29/2022,LAX,MUC,11/25/2022,11/29/2022,1342,2022-11-25 06:00:00,930,1,2022-11-29 09:30:00,1105,1,139
2022-07-08 11:32:17,LAX-MUC-12/02/2022-12/06/2022,LAX,MUC,12/02/2022,12/06/2022,1342,2022-12-02 06:00:00,930,1,2022-12-06 09:30:00,1105,1,146
2022-07-08 11:33:22,LAX-MUC-12/09/2022-12/13/2022,LAX,MUC,12/09/2022,12/13/2022,1342,2022-12-09 06:00:00,930,1,2022-12-13 09:30:00,1105,1,153
2022-07-08 11:34:29,LAX-MUC-12/16/2022-12/20/2022,LAX,MUC,12/16/2022,12/20/2022,1597,2022-12-16 06:00:00,930,1,2022-12-20 09:30:00,1190,2,160
2022-07-08 11:35:32,LAX-MUC-12/23/2022-12/27/2022,LAX,MUC,12/23/2022,12/27/2022,1814,2022-12-23 06:00:00,930,1,2022-12-27 07:40:00,870,1,167
2022-07-08 11:36:35,LAX-MUC-12/30/2022-01/03/2023,LAX,MUC,12/30/2022,01/03/2023,1722,2022-12-30 06:00:00,930,1,2023-01-03 09:30:00,1105,1,174
2022-07-08 11:37:44,LAX-MUC-01/06/2023-01/10/2023,LAX,MUC,01/06/2023,01/10/2023,1342,2023-01-06 06:00:00,930,1,2023-01-10 09:30:00,1105,1,181
2022-07-08 11:38:50,LAX-MUC-01/13/2023-01/17/2023,LAX,MUC,01/13/2023,01/17/2023,1342,2023-01-13 06:00:00,930,1,2023-01-17 09:30:00,1105,1,188
2022-07-08 11:40:06,BOS-SNA-07/15/2022-07/24/2022,BOS,SNA,07/15/2022,07/24/2022,773,2022-07-15 05:30:00,486,1,2022-07-24 13:11:00,462,1,6
2022-07-08 11:41:08,BOS-SNA-07/22/2022-07/31/2022,BOS,SNA,07/22/2022,07/31/2022,831,2022-07-22 05:30:00,486,1,2022-07-31 08:59:00,714,1,13
2022-07-08 11:42:07,BOS-SNA-07/29/2022-08/07/2022,BOS,SNA,07/29/2022,08/07/2022,799,2022-07-29 06:44:00,695,1,2022-08-07 16:44:00,610,1,20
2022-07-08 11:43:05,BOS-SNA-08/05/2022-08/14/2022,BOS,SNA,08/05/2022,08/14/2022,833,2022-08-05 09:47:00,512,1,2022-08-14 13:06:00,828,1,27
2022-07-08 11:44:01,BOS-SNA-08/12/2022-08/21/2022,BOS,SNA,08/12/2022,08/21/2022,808,2022-08-12 09:47:00,731,1,2022-08-21 16:44:00,603,1,34
2022-07-08 11:44:59,BOS-SNA-08/19/2022-08/28/2022,BOS,SNA,08/19/2022,08/28/2022,709,2022-08-19 06:40:00,492,1,2022-08-28 16:44:00,603,1,41
2022-07-08 11:45:59,BOS-SNA-08/26/2022-09/04/2022,BOS,SNA,08/26/2022,09/04/2022,560,2022-08-26 06:40:00,492,1,2022-09-04 12:42:00,485,1,48
2022-07-08 11:47:50,BOS-SNA-09/09/2022-09/18/2022,BOS,SNA,09/09/2022,09/18/2022,625,2022-09-09 05:30:00,496,1,2022-09-18 12:19:00,838,1,62
2022-07-08 11:48:50,BOS-SNA-09/16/2022-09/25/2022,BOS,SNA,09/16/2022,09/25/2022,569,2022-09-16 05:30:00,496,1,2022-09-25 16:44:00,573,1,69
2022-07-08 11:49:51,BOS-SNA-09/23/2022-10/02/2022,BOS,SNA,09/23/2022,10/02/2022,687,2022-09-23 05:30:00,496,1,2022-10-02 09:15:00,506,1,76
2022-07-08 11:50:50,BOS-SNA-09/30/2022-10/09/2022,BOS,SNA,09/30/2022,10/09/2022,687,2022-09-30 05:30:00,496,1,2022-10-09 08:15:00,585,1,83
