time_stamp,trip_id,depart_airport,return_airport,depart_date,return_date,total_cost,depart_datetime,depart_duration,depart_stops,return_datetime,return_duration,return_stops,days_before_purchase
2022-07-06 10:16:03,SNA-PHX-10/27/2022-10/31/2022,SNA,PHX,10/27/2022,10/31/2022,248,2022-10-27 12:29:00,82,0,2022-10-31 20:05:00,82,0,112
2022-07-06 10:16:56,SNA-PHX-11/03/2022-11/07/2022,SNA,PHX,11/03/2022,11/07/2022,278,2022-11-03 12:54:00,81,0,2022-11-07 08:20:00,83,0,119
2022-07-06 10:17:50,SNA-PHX-11/10/2022-11/14/2022,SNA,PHX,11/10/2022,11/14/2022,278,2022-11-10 12:54:00,81,0,2022-11-14 10:50:00,79,0,126
2022-07-06 10:18:46,SNA-PHX-11/17/2022-11/21/2022,SNA,PHX,11/17/2022,11/21/2022,448,2022-11-17 12:54:00,81,0,2022-11-21 10:50:00,79,0,133
2022-07-06 10:19:40,SNA-PHX-11/24/2022-11/28/2022,SNA,PHX,11/24/2022,11/28/2022,390,2022-11-24 12:54:00,81,0,2022-11-28 10:50:00,79,0,140
2022-07-06 10:20:35,SNA-PHX-12/01/2022-12/05/2022,SNA,PHX,12/01/2022,12/05/2022,248,2022-12-01 12:54:00,81,0,2022-12-05 14:30:00,79,0,147
2022-07-06 10:21:28,SNA-PHX-12/08/2022-12/12/2022,SNA,PHX,12/08/2022,12/12/2022,248,2022-12-08 09:55:00,79,0,2022-12-12 14:30:00,79,0,154
2022-07-06 10:22:23,SNA-PHX-12/15/2022-12/19/2022,SNA,PHX,12/15/2022,12/19/2022,417,2022-12-15 12:54:00,81,0,2022-12-19 08:20:00,83,0,161
2022-07-06 10:23:16,SNA-PHX-12/22/2022-12/26/2022,SNA,PHX,12/22/2022,12/26/2022,480,2022-12-22 12:54:00,81,0,2022-12-26 10:50:00,79,0,168
2022-07-06 10:24:10,SNA-PHX-12/29/2022-01/02/2023,SNA,PHX,12/29/2022,01/02/2023,450,2022-12-29 12:54:00,81,0,2023-01-02 10:50:00,79,0,175
2022-07-06 10:25:03,SNA-PHX-01/05/2023-01/09/2023,SNA,PHX,01/05/2023,01/09/2023,279,2023-01-05 12:54:00,81,0,2023-01-09 08:20:00,83,0,182
2022-07-06 10:26:08,LAX-ORD-07/07/2022-07/11/2022,LAX,ORD,07/07/2022,07/11/2022,705,2022-07-07 13:20:00,256,0,2022-07-11 10:05:00,253,0,0
2022-07-06 10:27:09,LAX-ORD-07/14/2022-07/18/2022,LAX,ORD,07/14/2022,07/18/2022,614,2022-07-14 13:20:00,256,0,2022-07-18 11:10:00,444,1,7
2022-07-06 10:28:11,LAX-ORD-07/21/2022-07/25/2022,LAX,ORD,07/21/2022,07/25/2022,622,2022-07-21 16:35:00,248,0,2022-07-25 13:19:00,253,0,14
2022-07-06 10:29:12,LAX-ORD-07/28/2022-08/01/2022,LAX,ORD,07/28/2022,08/01/2022,622,2022-07-28 17:50:00,248,0,2022-08-01 07:19:00,262,0,21
2022-07-06 10:30:12,LAX-ORD-08/04/2022-08/08/2022,LAX,ORD,08/04/2022,08/08/2022,588,2022-08-04 13:20:00,376,1,2022-08-08 13:19:00,253,0,28
2022-07-06 10:31:08,LAX-ORD-08/11/2022-08/15/2022,LAX,ORD,08/11/2022,08/15/2022,524,2022-08-11 16:35:00,248,0,2022-08-15 06:54:00,441,1,35
2022-07-06 10:32:08,LAX-ORD-08/18/2022-08/22/2022,LAX,ORD,08/18/2022,08/22/2022,579,2022-08-18 09:13:00,249,0,2022-08-22 10:05:00,263,0,42
2022-07-06 10:33:06,LAX-ORD-08/25/2022-08/29/2022,LAX,ORD,08/25/2022,08/29/2022,474,2022-08-25 08:05:00,242,0,2022-08-29 19:34:00,261,0,49
2022-07-06 10:34:03,LAX-ORD-09/01/2022-09/05/2022,LAX,ORD,09/01/2022,09/05/2022,593,2022-09-01 08:20:00,350,1,2022-09-05 09:55:00,468,1,56
2022-07-06 10:35:02,LAX-ORD-09/08/2022-09/12/2022,LAX,ORD,09/08/2022,09/12/2022,421,2022-09-08 08:25:00,356,1,2022-09-12 20:31:00,264,0,63
2022-07-06 10:36:02,LAX-ORD-09/15/2022-09/19/2022,LAX,ORD,09/15/2022,09/19/2022,442,2022-09-15 16:51:00,245,0,2022-09-19 20:31:00,264,0,70
2022-07-06 10:37:04,LAX-ORD-09/22/2022-09/26/2022,LAX,ORD,09/22/2022,09/26/2022,410,2022-09-22 08:25:00,356,1,2022-09-26 20:31:00,264,0,77
2022-07-06 10:38:05,LAX-ORD-09/29/2022-10/03/2022,LAX,ORD,09/29/2022,10/03/2022,472,2022-09-29 13:33:00,252,0,2022-10-03 13:20:00,264,0,84
2022-07-06 10:39:06,LAX-ORD-10/06/2022-10/10/2022,LAX,ORD,10/06/2022,10/10/2022,491,2022-10-06 16:20:00,345,1,2022-10-10 20:55:00,261,0,91
2022-07-06 10:40:04,LAX-ORD-10/13/2022-10/17/2022,LAX,ORD,10/13/2022,10/17/2022,451,2022-10-13 08:00:00,376,1,2022-10-17 13:30:00,268,0,98
